bug	drug_group	hrr	f_ns
E. cloacae	cephalosporin	170	0.3617894736842105
E. cloacae	cephalosporin	179	0.3358255813953489
E. cloacae	cephalosporin	187	0.06774685816876122
E. cloacae	cephalosporin	191	0.14500000000000002
E. cloacae	cephalosporin	192	0.19856792144026184
E. cloacae	cephalosporin	201	0.027142857142857166
E. cloacae	cephalosporin	204	0.34698866666666667
E. cloacae	cephalosporin	205	0.38850696643445215
E. cloacae	cephalosporin	216	0.16000000000000003
E. cloacae	cephalosporin	218	0.22015341701534175
E. cloacae	cephalosporin	219	0.5142847411444141
E. cloacae	cephalosporin	221	0.14999999999999997
E. cloacae	cephalosporin	222	0.31576036866359447
E. cloacae	cephalosporin	223	0.185
E. cloacae	cephalosporin	227	0.010000000000000009
E. cloacae	cephalosporin	240	0.39125714285714286
E. cloacae	cephalosporin	248	0.163955042527339
E. cloacae	cephalosporin	251	0.23862434847356667
E. cloacae	cephalosporin	259	0.320563872255489
E. cloacae	cephalosporin	263	0.4243042071197411
E. cloacae	cephalosporin	268	0.09596638655462186
E. cloacae	cephalosporin	273	0.20894113149847096
E. cloacae	cephalosporin	274	0.037707182320442
E. cloacae	cephalosporin	278	0.1665531062124249
E. cloacae	cephalosporin	280	0.32733727034120735
E. cloacae	cephalosporin	293	0.08000000000000002
E. cloacae	cephalosporin	295	0.3876872964169381
E. cloacae	cephalosporin	299	0.29463196445725265
E. cloacae	cephalosporin	301	0.20666666666666667
E. cloacae	cephalosporin	303	0.2702167182662539
E. cloacae	cephalosporin	304	0.04003952569169962
E. cloacae	cephalosporin	307	0.29180634739642725
E. cloacae	cephalosporin	308	0.26666666666666666
E. cloacae	cephalosporin	312	0.2677515527950311
E. cloacae	cephalosporin	318	0.2283966716343766
E. cloacae	cephalosporin	325	0.315
E. cloacae	cephalosporin	327	0.4238744588744589
E. cloacae	cephalosporin	328	0.6213989942221272
E. cloacae	cephalosporin	329	0.08189189189189187
E. cloacae	cephalosporin	330	0.35736571008094187
E. cloacae	cephalosporin	334	0.13716911764705883
E. cloacae	cephalosporin	340	0.12110068792995622
E. cloacae	cephalosporin	342	0.12465469613259668
E. cloacae	cephalosporin	344	0.10956613756613758
E. cloacae	cephalosporin	356	0.2595789473684211
E. cloacae	cephalosporin	371	0.13
E. cloacae	cephalosporin	377	0.15971751412429377
E. cloacae	cephalosporin	380	0.35634868421052635
E. cloacae	cephalosporin	385	0.4958859315589354
E. cloacae	cephalosporin	397	0.41090800477897255
E. cloacae	cephalosporin	399	0.14813008130081298
E. cloacae	cephalosporin	412	0.2503987823439878
E. cloacae	cephalosporin	416	0.4158183908045977
E. cloacae	cephalosporin	421	0.46864069264069264
E. cloacae	cephalosporin	422	0.4704153846153846
E. cloacae	cephalosporin	423	0.4633546494355318
E. cloacae	cephalosporin	424	0.08435045317220544
E. cloacae	cephalosporin	427	0.1607064017660044
E. cloacae	cephalosporin	430	0.04801075268817205
E. cloacae	cephalosporin	431	0.2877777777777778
E. cloacae	cephalosporin	437	0.15402478799739072
E. cloacae	cephalosporin	439	0.2830673146148308
E. cloacae	cephalosporin	441	0.2005190311418685
E. cloacae	cephalosporin	447	0.4333333333333334
E. cloacae	cephalosporin	449	0.1066666666666667
E. cloacae	cephalosporin	450	0.24363143631436315
E. cloacae	cephalosporin	451	0.2346232876712329
E. cloacae	nitrofurantoin	10	0.72
E. cloacae	nitrofurantoin	12	0.8211165048543689
E. cloacae	nitrofurantoin	15	0.8485245901639344
E. cloacae	nitrofurantoin	22	0.61
E. cloacae	nitrofurantoin	23	0.82
E. cloacae	nitrofurantoin	56	0.738795518207283
E. cloacae	nitrofurantoin	65	0.6462790697674419
E. cloacae	nitrofurantoin	73	0
E. cloacae	nitrofurantoin	78	0.8388043478260869
E. cloacae	nitrofurantoin	81	0.71
E. cloacae	nitrofurantoin	85	0.703404255319149
E. cloacae	nitrofurantoin	102	0.7883333333333333
E. cloacae	nitrofurantoin	103	0.6212068965517241
E. cloacae	nitrofurantoin	104	0.71
E. cloacae	nitrofurantoin	105	0.78
E. cloacae	nitrofurantoin	109	0.6449999999999999
E. cloacae	nitrofurantoin	111	0.5978034682080925
E. cloacae	nitrofurantoin	113	0.8503614457831326
E. cloacae	nitrofurantoin	119	0.73
E. cloacae	nitrofurantoin	127	0.7750126796280643
E. cloacae	nitrofurantoin	130	0.71
E. cloacae	nitrofurantoin	140	0.65
E. cloacae	nitrofurantoin	145	0.5794921875
E. cloacae	nitrofurantoin	150	0.5304780876494024
E. cloacae	nitrofurantoin	156	0.25
E. cloacae	nitrofurantoin	170	0.7331578947368421
E. cloacae	nitrofurantoin	187	0.5593394077448747
E. cloacae	nitrofurantoin	191	0.8200000000000001
E. cloacae	nitrofurantoin	192	0.7382324058919802
E. cloacae	nitrofurantoin	204	0.828580375782881
E. cloacae	nitrofurantoin	205	0.7877667140825035
E. cloacae	nitrofurantoin	216	0.36
E. cloacae	nitrofurantoin	218	0.6791631799163179
E. cloacae	nitrofurantoin	221	0.29000000000000004
E. cloacae	nitrofurantoin	222	0.74
E. cloacae	nitrofurantoin	223	0.79
E. cloacae	nitrofurantoin	227	0.6
E. cloacae	nitrofurantoin	240	0.7565714285714286
E. cloacae	nitrofurantoin	248	0.7395868772782503
E. cloacae	nitrofurantoin	251	0.6873301204819278
E. cloacae	nitrofurantoin	259	0.81
E. cloacae	nitrofurantoin	263	0.6699999999999998
E. cloacae	nitrofurantoin	268	0.8392016806722689
E. cloacae	nitrofurantoin	273	0.7345278969957081
E. cloacae	nitrofurantoin	274	0.7273480662983426
E. cloacae	nitrofurantoin	278	0.7310420841683367
E. cloacae	nitrofurantoin	280	0.7433267716535433
E. cloacae	nitrofurantoin	295	0.446742671009772
E. cloacae	nitrofurantoin	299	0.7987278106508876
E. cloacae	nitrofurantoin	301	0.8
E. cloacae	nitrofurantoin	304	0.7856919875130074
E. cloacae	nitrofurantoin	307	0.7026339794754847
E. cloacae	nitrofurantoin	318	0.6766304347826086
E. cloacae	nitrofurantoin	325	0.7
E. cloacae	nitrofurantoin	327	0.7994805194805195
E. cloacae	nitrofurantoin	328	0.8051965065502183
E. cloacae	nitrofurantoin	329	0.8808108108108109
E. cloacae	nitrofurantoin	330	0.7529580573951434
E. cloacae	nitrofurantoin	340	0.8393820224719101
E. cloacae	nitrofurantoin	342	0.760828729281768
E. cloacae	nitrofurantoin	344	0.743047619047619
E. cloacae	nitrofurantoin	356	0.8291044776119403
E. cloacae	nitrofurantoin	380	0.840891812865497
E. cloacae	nitrofurantoin	397	0.6693390804597701
E. cloacae	nitrofurantoin	399	0.71
E. cloacae	nitrofurantoin	412	0.7778310214375788
E. cloacae	nitrofurantoin	416	0.5013861386138614
E. cloacae	nitrofurantoin	421	0.731304347826087
E. cloacae	nitrofurantoin	422	0.8056338028169014
E. cloacae	nitrofurantoin	423	0.8270948469006721
E. cloacae	nitrofurantoin	424	0.7273716012084592
E. cloacae	nitrofurantoin	427	0.6583885209713024
E. cloacae	nitrofurantoin	430	0.010967741935483881
E. cloacae	nitrofurantoin	437	0.7011547911547912
E. cloacae	nitrofurantoin	439	0.41495680345572356
E. cloacae	nitrofurantoin	441	0.76
E. cloacae	nitrofurantoin	447	0.8086138613861387
E. cloacae	nitrofurantoin	449	0.72
E. cloacae	nitrofurantoin	450	0.29300813008130083
E. cloacae	nitrofurantoin	451	0.6950342465753424
E. cloacae	quinolone	10	0.28
E. cloacae	quinolone	12	0.053776435045317275
E. cloacae	quinolone	15	0.05553977272727276
E. cloacae	quinolone	22	0.06999999999999997
E. cloacae	quinolone	23	0.03000000000000003
E. cloacae	quinolone	56	0.06351724137931035
E. cloacae	quinolone	65	0.025116279069767464
E. cloacae	quinolone	73	0.16499999999999998
E. cloacae	quinolone	78	0.06691558441558443
E. cloacae	quinolone	81	0.07458549222797928
E. cloacae	quinolone	82	0.18999999999999995
E. cloacae	quinolone	85	0.0378314238952537
E. cloacae	quinolone	102	0.011384615384615394
E. cloacae	quinolone	103	0.025793357933579338
E. cloacae	quinolone	104	0.020000000000000018
E. cloacae	quinolone	105	0.020000000000000018
E. cloacae	quinolone	107	0.027883211678832145
E. cloacae	quinolone	109	0.08324324324324324
E. cloacae	quinolone	110	0.06518518518518518
E. cloacae	quinolone	111	0.031936416184971124
E. cloacae	quinolone	112	0.08999999999999997
E. cloacae	quinolone	113	0.1094345238095238
E. cloacae	quinolone	119	0.07999999999999996
E. cloacae	quinolone	127	0.20488471177944859
E. cloacae	quinolone	130	0.050000000000000044
E. cloacae	quinolone	140	0.030000000000000023
E. cloacae	quinolone	144	0.11940663176265268
E. cloacae	quinolone	145	0.07840820312499998
E. cloacae	quinolone	148	0.34134328358208954
E. cloacae	quinolone	150	0.022509960159362567
E. cloacae	quinolone	151	0.020000000000000018
E. cloacae	quinolone	156	0.050000000000000044
E. cloacae	quinolone	170	0
E. cloacae	quinolone	179	0.044341085271317866
E. cloacae	quinolone	187	0.038076655052264825
E. cloacae	quinolone	191	0.030000000000000027
E. cloacae	quinolone	192	0.030671031096563037
E. cloacae	quinolone	201	0.015238095238095252
E. cloacae	quinolone	204	0.06716000000000001
E. cloacae	quinolone	205	0.09397720075997468
E. cloacae	quinolone	218	0.060836820083682006
E. cloacae	quinolone	219	0.04572207084468667
E. cloacae	quinolone	221	0.010000000000000009
E. cloacae	quinolone	222	0.0653225806451613
E. cloacae	quinolone	223	0.13
E. cloacae	quinolone	227	0.032195121951219534
E. cloacae	quinolone	240	0.016857142857142873
E. cloacae	quinolone	248	0.02630619684082627
E. cloacae	quinolone	251	0.05745718540580789
E. cloacae	quinolone	259	0.12556886227544908
E. cloacae	quinolone	263	0.05194174757281552
E. cloacae	quinolone	268	0.010546218487394968
E. cloacae	quinolone	273	0.06847859327217126
E. cloacae	quinolone	274	0.010000000000000009
E. cloacae	quinolone	278	0.06333667334669343
E. cloacae	quinolone	280	0.08032480314960631
E. cloacae	quinolone	293	0.040000000000000036
E. cloacae	quinolone	295	0.05340390879478832
E. cloacae	quinolone	299	0.04201008645533142
E. cloacae	quinolone	301	0.060000000000000005
E. cloacae	quinolone	303	0.10428792569659444
E. cloacae	quinolone	304	0.04229968782518214
E. cloacae	quinolone	307	0.05169897377423034
E. cloacae	quinolone	308	0.05000000000000004
E. cloacae	quinolone	312	0.08026086956521736
E. cloacae	quinolone	318	0.0788822652757079
E. cloacae	quinolone	325	0.010000000000000009
E. cloacae	quinolone	327	0.08224025974025975
E. cloacae	quinolone	328	0.25893858335116626
E. cloacae	quinolone	329	0.10999999999999999
E. cloacae	quinolone	330	0.10881898454746139
E. cloacae	quinolone	334	0.09389705882352939
E. cloacae	quinolone	340	0.06686679174484056
E. cloacae	quinolone	342	0.018383977900552503
E. cloacae	quinolone	344	0.03153968253968256
E. cloacae	quinolone	356	0.1036315789473684
E. cloacae	quinolone	371	0.040000000000000036
E. cloacae	quinolone	377	0.12790960451977398
E. cloacae	quinolone	380	0.058055555555555555
E. cloacae	quinolone	385	0.07368821292775664
E. cloacae	quinolone	397	0.029342891278375166
E. cloacae	quinolone	399	0.0850243902439024
E. cloacae	quinolone	412	0.04279452054794521
E. cloacae	quinolone	416	0.04213793103448276
E. cloacae	quinolone	421	0.02761904761904763
E. cloacae	quinolone	422	0.0924230769230769
E. cloacae	quinolone	423	0.03932700794351282
E. cloacae	quinolone	424	0.01652567975830817
E. cloacae	quinolone	427	0.0819646799116998
E. cloacae	quinolone	430	0.004301075268817208
E. cloacae	quinolone	431	0.07777777777777779
E. cloacae	quinolone	437	0.09467710371819958
E. cloacae	quinolone	439	0.06229661627069835
E. cloacae	quinolone	441	0.13762975778546713
E. cloacae	quinolone	447	0
E. cloacae	quinolone	449	0.030000000000000027
E. cloacae	quinolone	450	0.016747967479674813
E. cloacae	quinolone	451	0.021660958904109608
E. cloacae	tmpsmx	10	0.17000000000000004
E. cloacae	tmpsmx	12	0.08815709969788517
E. cloacae	tmpsmx	15	0.13144886363636363
E. cloacae	tmpsmx	22	0.2700000000000001
E. cloacae	tmpsmx	23	0.10478260869565216
E. cloacae	tmpsmx	56	0.10451724137931034
E. cloacae	tmpsmx	65	0.10883720930232557
E. cloacae	tmpsmx	73	0.14
E. cloacae	tmpsmx	78	0.0825974025974026
E. cloacae	tmpsmx	81	0.19525906735751292
E. cloacae	tmpsmx	82	0.25
E. cloacae	tmpsmx	85	0.13657937806873977
E. cloacae	tmpsmx	102	0.03946153846153849
E. cloacae	tmpsmx	103	0.08881918819188192
E. cloacae	tmpsmx	104	0.14
E. cloacae	tmpsmx	105	0.06999999999999995
E. cloacae	tmpsmx	107	0.10189781021897812
E. cloacae	tmpsmx	109	0.10918918918918921
E. cloacae	tmpsmx	110	0.08999999999999997
E. cloacae	tmpsmx	111	0.11612716763005779
E. cloacae	tmpsmx	112	0.09999999999999998
E. cloacae	tmpsmx	113	0.1443452380952381
E. cloacae	tmpsmx	119	0.09999999999999998
E. cloacae	tmpsmx	127	0.23492936427850655
E. cloacae	tmpsmx	130	0.08999999999999997
E. cloacae	tmpsmx	140	0.08999999999999996
E. cloacae	tmpsmx	144	0.14485165794066318
E. cloacae	tmpsmx	145	0.12167968750000001
E. cloacae	tmpsmx	148	0.08203980099502485
E. cloacae	tmpsmx	150	0.1385258964143426
E. cloacae	tmpsmx	151	0.06999999999999995
E. cloacae	tmpsmx	156	0.13
E. cloacae	tmpsmx	170	0.05210526315789473
E. cloacae	tmpsmx	179	0.13829457364341086
E. cloacae	tmpsmx	187	0.08080836236933797
E. cloacae	tmpsmx	191	0.06999999999999995
E. cloacae	tmpsmx	192	0.13756137479541736
E. cloacae	tmpsmx	201	0.038095238095238126
E. cloacae	tmpsmx	204	0.09585999999999997
E. cloacae	tmpsmx	205	0.16116124751161248
E. cloacae	tmpsmx	216	0.13
E. cloacae	tmpsmx	218	0.06489539748953975
E. cloacae	tmpsmx	219	0.09419618528610356
E. cloacae	tmpsmx	221	0.08999999999999997
E. cloacae	tmpsmx	222	0.09525345622119814
E. cloacae	tmpsmx	223	0.15000000000000002
E. cloacae	tmpsmx	227	0.07585365853658538
E. cloacae	tmpsmx	240	0.08085714285714282
E. cloacae	tmpsmx	248	0.08357229647630617
E. cloacae	tmpsmx	251	0.11434035909445747
E. cloacae	tmpsmx	259	0.14736526946107786
E. cloacae	tmpsmx	263	0.11572815533980581
E. cloacae	tmpsmx	268	0.10647058823529411
E. cloacae	tmpsmx	273	0.1393638676844784
E. cloacae	tmpsmx	274	0.040000000000000036
E. cloacae	tmpsmx	278	0.11208416833667333
E. cloacae	tmpsmx	280	0.12466535433070866
E. cloacae	tmpsmx	293	0.06000000000000005
E. cloacae	tmpsmx	295	0.0980130293159609
E. cloacae	tmpsmx	299	0.08311239193083574
E. cloacae	tmpsmx	301	0.10999999999999999
E. cloacae	tmpsmx	303	0.1719504643962848
E. cloacae	tmpsmx	304	0.08296566077003119
E. cloacae	tmpsmx	307	0.09594070695553021
E. cloacae	tmpsmx	308	0.15000000000000002
E. cloacae	tmpsmx	312	0.14402484472049693
E. cloacae	tmpsmx	318	0.07836065573770494
E. cloacae	tmpsmx	325	0.050000000000000044
E. cloacae	tmpsmx	327	0.10746753246753245
E. cloacae	tmpsmx	328	0.2916969826663814
E. cloacae	tmpsmx	329	0.14540540540540542
E. cloacae	tmpsmx	330	0.1573951434878587
E. cloacae	tmpsmx	334	0.09044117647058822
E. cloacae	tmpsmx	340	0.10793621013133206
E. cloacae	tmpsmx	342	0.07997237569060772
E. cloacae	tmpsmx	344	0.1080952380952381
E. cloacae	tmpsmx	356	0.17952631578947367
E. cloacae	tmpsmx	371	0.050000000000000044
E. cloacae	tmpsmx	377	0.13050847457627118
E. cloacae	tmpsmx	380	0.10394736842105262
E. cloacae	tmpsmx	385	0.11368821292775665
E. cloacae	tmpsmx	397	0.14076463560334526
E. cloacae	tmpsmx	399	0.11492682926829266
E. cloacae	tmpsmx	412	0.17085844748858448
E. cloacae	tmpsmx	416	0.10624137931034482
E. cloacae	tmpsmx	421	0.06194805194805196
E. cloacae	tmpsmx	422	0.11653846153846155
E. cloacae	tmpsmx	423	0.10616964285714285
E. cloacae	tmpsmx	424	0.05694864048338369
E. cloacae	tmpsmx	427	0.10423841059602647
E. cloacae	tmpsmx	430	0.10645161290322581
E. cloacae	tmpsmx	431	0.13
E. cloacae	tmpsmx	437	0.1507
E. cloacae	tmpsmx	439	0.10143088552915765
E. cloacae	tmpsmx	441	0.14525951557093428
E. cloacae	tmpsmx	447	0.08683168316831684
E. cloacae	tmpsmx	449	0.07999999999999996
E. cloacae	tmpsmx	450	0.07894308943089429
E. cloacae	tmpsmx	451	0.05500000000000002
E. coli	beta_lactam	10	0.2640575736806031
E. coli	beta_lactam	12	0.34604218908099077
E. coli	beta_lactam	15	0.41529954743021025
E. coli	beta_lactam	22	0.3292301038062284
E. coli	beta_lactam	23	0.2892869415807561
E. coli	beta_lactam	56	0.4450877746241984
E. coli	beta_lactam	65	0.3297176684881603
E. coli	beta_lactam	73	0.455
E. coli	beta_lactam	77	0.835
E. coli	beta_lactam	78	0.2315222419450272
E. coli	beta_lactam	81	0.12184745762711865
E. coli	beta_lactam	82	0.2625
E. coli	beta_lactam	83	0.26000000000000006
E. coli	beta_lactam	85	0.3261791452297139
E. coli	beta_lactam	96	0.245
E. coli	beta_lactam	102	0.2465909620312136
E. coli	beta_lactam	103	0.4319674325228641
E. coli	beta_lactam	104	0.2733333333333333
E. coli	beta_lactam	105	0.24333333333333335
E. coli	beta_lactam	107	0.3059837398373984
E. coli	beta_lactam	109	0.3155836951278341
