year	country	bug	drug	metric	value
2006	Germany	Escherichia coli	Carbapenems	pct_res	0.134589502
2006	Denmark	Escherichia coli	Carbapenems	pct_res	0.606060606
2006	Estonia	Escherichia coli	Carbapenems	pct_res	0
2006	Greece	Escherichia coli	Carbapenems	pct_res	0.407497963
2006	Spain	Escherichia coli	Carbapenems	pct_res	0.032299742
2006	Finland	Escherichia coli	Carbapenems	pct_res	0
2006	France	Escherichia coli	Carbapenems	pct_res	0
2006	Croatia	Escherichia coli	Carbapenems	pct_res	0
2006	Hungary	Escherichia coli	Carbapenems	pct_res	0.193986421
2006	Ireland	Escherichia coli	Carbapenems	pct_res	0
2006	Iceland	Escherichia coli	Carbapenems	pct_res	0
2006	Lithuania	Escherichia coli	Carbapenems	pct_res	0
2006	Latvia	Escherichia coli	Carbapenems	pct_res	0
2006	Malta	Escherichia coli	Carbapenems	pct_res	0
2006	Netherlands	Escherichia coli	Carbapenems	pct_res	0.04730369
2006	Norway	Escherichia coli	Carbapenems	pct_res	0.07230658
2006	Romania	Escherichia coli	Carbapenems	pct_res	3.03030303
2006	Slovenia	Escherichia coli	Carbapenems	pct_res	0
2006	United Kingdom	Escherichia coli	Carbapenems	pct_res	0.204220558
2007	Austria	Escherichia coli	Carbapenems	pct_res	0.19389239
2007	Bulgaria	Escherichia coli	Carbapenems	pct_res	0
2007	Cyprus	Escherichia coli	Carbapenems	pct_res	1.851851852
2007	Czech Republic	Escherichia coli	Carbapenems	pct_res	0.225479143
2007	Germany	Escherichia coli	Carbapenems	pct_res	0.209643606
2007	Denmark	Escherichia coli	Carbapenems	pct_res	0
2007	Estonia	Escherichia coli	Carbapenems	pct_res	0
2007	Greece	Escherichia coli	Carbapenems	pct_res	0.082304527
2007	Spain	Escherichia coli	Carbapenems	pct_res	0
2007	Finland	Escherichia coli	Carbapenems	pct_res	0
2007	France	Escherichia coli	Carbapenems	pct_res	0
2007	Croatia	Escherichia coli	Carbapenems	pct_res	0.117096019
2007	Hungary	Escherichia coli	Carbapenems	pct_res	0
2007	Ireland	Escherichia coli	Carbapenems	pct_res	0
2007	Iceland	Escherichia coli	Carbapenems	pct_res	0
2007	Italy	Escherichia coli	Carbapenems	pct_res	0.102249489
2007	Lithuania	Escherichia coli	Carbapenems	pct_res	0
2007	Luxembourg	Escherichia coli	Carbapenems	pct_res	0
2007	Latvia	Escherichia coli	Carbapenems	pct_res	0
2007	Malta	Escherichia coli	Carbapenems	pct_res	0
2007	Netherlands	Escherichia coli	Carbapenems	pct_res	0.053590568
2007	Norway	Escherichia coli	Carbapenems	pct_res	0
2007	Portugal	Escherichia coli	Carbapenems	pct_res	0.411522634
2007	Romania	Escherichia coli	Carbapenems	pct_res	0
2007	Sweden	Escherichia coli	Carbapenems	pct_res	0
2007	Slovenia	Escherichia coli	Carbapenems	pct_res	0
2007	United Kingdom	Escherichia coli	Carbapenems	pct_res	0.064808814
2008	Austria	Escherichia coli	Carbapenems	pct_res	0.166044002
2008	Bulgaria	Escherichia coli	Carbapenems	pct_res	0
2008	Cyprus	Escherichia coli	Carbapenems	pct_res	0
2008	Czech Republic	Escherichia coli	Carbapenems	pct_res	0.047326077
2008	Germany	Escherichia coli	Carbapenems	pct_res	0
2008	Denmark	Escherichia coli	Carbapenems	pct_res	0.051519835
2008	Estonia	Escherichia coli	Carbapenems	pct_res	0.884955752
2008	Greece	Escherichia coli	Carbapenems	pct_res	0.346740638
2008	Spain	Escherichia coli	Carbapenems	pct_res	0
2008	Finland	Escherichia coli	Carbapenems	pct_res	0.048262548
2008	France	Escherichia coli	Carbapenems	pct_res	0.014182385
2008	Croatia	Escherichia coli	Carbapenems	pct_res	0
2008	Hungary	Escherichia coli	Carbapenems	pct_res	0.101522843
2008	Ireland	Escherichia coli	Carbapenems	pct_res	0
2008	Iceland	Escherichia coli	Carbapenems	pct_res	0
2008	Italy	Escherichia coli	Carbapenems	pct_res	0
2008	Lithuania	Escherichia coli	Carbapenems	pct_res	0
2008	Luxembourg	Escherichia coli	Carbapenems	pct_res	0
2008	Latvia	Escherichia coli	Carbapenems	pct_res	0
2008	Malta	Escherichia coli	Carbapenems	pct_res	0
2008	Netherlands	Escherichia coli	Carbapenems	pct_res	0.045085663
2008	Norway	Escherichia coli	Carbapenems	pct_res	0.064766839
2008	Portugal	Escherichia coli	Carbapenems	pct_res	0
2008	Romania	Escherichia coli	Carbapenems	pct_res	0
2008	Sweden	Escherichia coli	Carbapenems	pct_res	0
2008	Slovenia	Escherichia coli	Carbapenems	pct_res	0
2008	United Kingdom	Escherichia coli	Carbapenems	pct_res	0.139275766
2009	Austria	Escherichia coli	Carbapenems	pct_res	0.142517815
2009	Bulgaria	Escherichia coli	Carbapenems	pct_res	0.662251656
2009	Cyprus	Escherichia coli	Carbapenems	pct_res	0
2009	Czech Republic	Escherichia coli	Carbapenems	pct_res	0.059665871
2009	Germany	Escherichia coli	Carbapenems	pct_res	0
2009	Denmark	Escherichia coli	Carbapenems	pct_res	0
2009	Estonia	Escherichia coli	Carbapenems	pct_res	0
2009	Greece	Escherichia coli	Carbapenems	pct_res	0.718232044
2009	Spain	Escherichia coli	Carbapenems	pct_res	0
2009	Finland	Escherichia coli	Carbapenems	pct_res	0
2009	France	Escherichia coli	Carbapenems	pct_res	0.025869875
2009	Hungary	Escherichia coli	Carbapenems	pct_res	0
2009	Ireland	Escherichia coli	Carbapenems	pct_res	0
2009	Iceland	Escherichia coli	Carbapenems	pct_res	0
2009	Italy	Escherichia coli	Carbapenems	pct_res	0
2009	Lithuania	Escherichia coli	Carbapenems	pct_res	0
2009	Luxembourg	Escherichia coli	Carbapenems	pct_res	0
2009	Latvia	Escherichia coli	Carbapenems	pct_res	2.352941176
2009	Malta	Escherichia coli	Carbapenems	pct_res	1.265822785
2009	Netherlands	Escherichia coli	Carbapenems	pct_res	0
2009	Norway	Escherichia coli	Carbapenems	pct_res	0
2009	Poland	Escherichia coli	Carbapenems	pct_res	0
2009	Portugal	Escherichia coli	Carbapenems	pct_res	0.180072029
2009	Romania	Escherichia coli	Carbapenems	pct_res	0
2009	Slovenia	Escherichia coli	Carbapenems	pct_res	0
2009	United Kingdom	Escherichia coli	Carbapenems	pct_res	0.02891009
2010	Austria	Escherichia coli	Carbapenems	pct_res	0.040567951
2010	Belgium	Escherichia coli	Carbapenems	pct_res	0
2010	Bulgaria	Escherichia coli	Carbapenems	pct_res	0
2010	Cyprus	Escherichia coli	Carbapenems	pct_res	0.724637681
2010	Czech Republic	Escherichia coli	Carbapenems	pct_res	0.060716454
2010	Germany	Escherichia coli	Carbapenems	pct_res	0.034118048
2010	Denmark	Escherichia coli	Carbapenems	pct_res	0
2010	Estonia	Escherichia coli	Carbapenems	pct_res	0
2010	Greece	Escherichia coli	Carbapenems	pct_res	0.394996708
2010	Spain	Escherichia coli	Carbapenems	pct_res	0.01755618
2010	Finland	Escherichia coli	Carbapenems	pct_res	0
2010	France	Escherichia coli	Carbapenems	pct_res	0
2010	Croatia	Escherichia coli	Carbapenems	pct_res	0.344036697
2010	Hungary	Escherichia coli	Carbapenems	pct_res	0.152555301
2010	Ireland	Escherichia coli	Carbapenems	pct_res	0
2010	Iceland	Escherichia coli	Carbapenems	pct_res	0
2010	Italy	Escherichia coli	Carbapenems	pct_res	0.115696105
2010	Lithuania	Escherichia coli	Carbapenems	pct_res	0
2010	Luxembourg	Escherichia coli	Carbapenems	pct_res	0
2010	Latvia	Escherichia coli	Carbapenems	pct_res	0
2010	Malta	Escherichia coli	Carbapenems	pct_res	0
2010	Netherlands	Escherichia coli	Carbapenems	pct_res	0
2010	Norway	Escherichia coli	Carbapenems	pct_res	0
2010	Poland	Escherichia coli	Carbapenems	pct_res	0.142247511
2010	Portugal	Escherichia coli	Carbapenems	pct_res	0.277200277
2010	Romania	Escherichia coli	Carbapenems	pct_res	0
2010	Sweden	Escherichia coli	Carbapenems	pct_res	0.025866529
2010	Slovenia	Escherichia coli	Carbapenems	pct_res	0
2010	United Kingdom	Escherichia coli	Carbapenems	pct_res	0.02484472
2011	Austria	Escherichia coli	Carbapenems	pct_res	0.036873156
2011	Belgium	Escherichia coli	Carbapenems	pct_res	0
2011	Bulgaria	Escherichia coli	Carbapenems	pct_res	0
2011	Cyprus	Escherichia coli	Carbapenems	pct_res	0.724637681
2011	Czech Republic	Escherichia coli	Carbapenems	pct_res	0
2011	Germany	Escherichia coli	Carbapenems	pct_res	0.027831895
2011	Denmark	Escherichia coli	Carbapenems	pct_res	0
2011	Estonia	Escherichia coli	Carbapenems	pct_res	0
2011	Greece	Escherichia coli	Carbapenems	pct_res	0.887311446
2011	Spain	Escherichia coli	Carbapenems	pct_res	0.017879492
2011	Finland	Escherichia coli	Carbapenems	pct_res	0
2011	France	Escherichia coli	Carbapenems	pct_res	0.02352111
2011	Croatia	Escherichia coli	Carbapenems	pct_res	0
2011	Hungary	Escherichia coli	Carbapenems	pct_res	0.086880973
2011	Ireland	Escherichia coli	Carbapenems	pct_res	0
2011	Italy	Escherichia coli	Carbapenems	pct_res	0.161812298
2011	Luxembourg	Escherichia coli	Carbapenems	pct_res	0
2011	Latvia	Escherichia coli	Carbapenems	pct_res	0
2011	Malta	Escherichia coli	Carbapenems	pct_res	0
2011	Netherlands	Escherichia coli	Carbapenems	pct_res	0
2011	Norway	Escherichia coli	Carbapenems	pct_res	0.038639876
2011	Poland	Escherichia coli	Carbapenems	pct_res	0.093984962
2011	Portugal	Escherichia coli	Carbapenems	pct_res	0
2011	Romania	Escherichia coli	Carbapenems	pct_res	0
2011	Sweden	Escherichia coli	Carbapenems	pct_res	0
2011	Slovenia	Escherichia coli	Carbapenems	pct_res	0
2011	Slovakia	Escherichia coli	Carbapenems	pct_res	0
2011	United Kingdom	Escherichia coli	Carbapenems	pct_res	0.064655172
2012	Austria	Escherichia coli	Carbapenems	pct_res	0.05988024
2012	Belgium	Escherichia coli	Carbapenems	pct_res	0.024277737
2012	Bulgaria	Escherichia coli	Carbapenems	pct_res	2.617801047
2012	Cyprus	Escherichia coli	Carbapenems	pct_res	0
2012	Czech Republic	Escherichia coli	Carbapenems	pct_res	0.0578369
2012	Germany	Escherichia coli	Carbapenems	pct_res	0.023900574
2012	Denmark	Escherichia coli	Carbapenems	pct_res	0
2012	Estonia	Escherichia coli	Carbapenems	pct_res	0
2012	Greece	Escherichia coli	Carbapenems	pct_res	1.432664756
2012	Spain	Escherichia coli	Carbapenems	pct_res	0.052910053
2012	Finland	Escherichia coli	Carbapenems	pct_res	0
2012	France	Escherichia coli	Carbapenems	pct_res	0
2012	Croatia	Escherichia coli	Carbapenems	pct_res	0
2012	Hungary	Escherichia coli	Carbapenems	pct_res	0
2012	Ireland	Escherichia coli	Carbapenems	pct_res	0
2012	Italy	Escherichia coli	Carbapenems	pct_res	0.264812976
2012	Lithuania	Escherichia coli	Carbapenems	pct_res	0
2012	Luxembourg	Escherichia coli	Carbapenems	pct_res	0
2012	Latvia	Escherichia coli	Carbapenems	pct_res	0
2012	Malta	Escherichia coli	Carbapenems	pct_res	0
2012	Netherlands	Escherichia coli	Carbapenems	pct_res	0.02127207
2012	Norway	Escherichia coli	Carbapenems	pct_res	0
2012	Poland	Escherichia coli	Carbapenems	pct_res	0
2012	Portugal	Escherichia coli	Carbapenems	pct_res	0.146986771
2012	Romania	Escherichia coli	Carbapenems	pct_res	0
2012	Sweden	Escherichia coli	Carbapenems	pct_res	0.018086453
2012	Slovenia	Escherichia coli	Carbapenems	pct_res	0
2012	Slovakia	Escherichia coli	Carbapenems	pct_res	0.91047041
2012	United Kingdom	Escherichia coli	Carbapenems	pct_res	0.212273254
2013	Austria	Escherichia coli	Carbapenems	pct_res	0.023490721
2013	Belgium	Escherichia coli	Carbapenems	pct_res	0.047103156
2013	Bulgaria	Escherichia coli	Carbapenems	pct_res	2.840909091
2013	Cyprus	Escherichia coli	Carbapenems	pct_res	0
2013	Czech Republic	Escherichia coli	Carbapenems	pct_res	0
2013	Germany	Escherichia coli	Carbapenems	pct_res	0.09375586
2013	Denmark	Escherichia coli	Carbapenems	pct_res	0.035310734
2013	Estonia	Escherichia coli	Carbapenems	pct_res	0
2013	Greece	Escherichia coli	Carbapenems	pct_res	1.353503185
2013	Spain	Escherichia coli	Carbapenems	pct_res	0.743117717
2013	Finland	Escherichia coli	Carbapenems	pct_res	0
2013	France	Escherichia coli	Carbapenems	pct_res	0.11476265
2013	Croatia	Escherichia coli	Carbapenems	pct_res	0
2013	Hungary	Escherichia coli	Carbapenems	pct_res	0.147601476
2013	Ireland	Escherichia coli	Carbapenems	pct_res	0.040387722
2013	Italy	Escherichia coli	Carbapenems	pct_res	0.62672349
2013	Lithuania	Escherichia coli	Carbapenems	pct_res	0
2013	Luxembourg	Escherichia coli	Carbapenems	pct_res	0
2013	Latvia	Escherichia coli	Carbapenems	pct_res	0
2013	Malta	Escherichia coli	Carbapenems	pct_res	0
2013	Netherlands	Escherichia coli	Carbapenems	pct_res	0.021159543
2013	Norway	Escherichia coli	Carbapenems	pct_res	0.064956155
2013	Poland	Escherichia coli	Carbapenems	pct_res	0
2013	Portugal	Escherichia coli	Carbapenems	pct_res	0.112443778
2013	Romania	Escherichia coli	Carbapenems	pct_res	0
2013	Sweden	Escherichia coli	Carbapenems	pct_res	0.027221995
2013	Slovenia	Escherichia coli	Carbapenems	pct_res	0.081699346
2013	Slovakia	Escherichia coli	Carbapenems	pct_res	0
2013	United Kingdom	Escherichia coli	Carbapenems	pct_res	0.047992321
2014	Austria	Escherichia coli	Carbapenems	pct_res	0.02173913
2014	Belgium	Escherichia coli	Carbapenems	pct_res	0.038255547
2014	Bulgaria	Escherichia coli	Carbapenems	pct_res	0.507614213
2014	Cyprus	Escherichia coli	Carbapenems	pct_res	0
2014	Czech Republic	Escherichia coli	Carbapenems	pct_res	0
2014	Germany	Escherichia coli	Carbapenems	pct_res	0.064030735
2014	Denmark	Escherichia coli	Carbapenems	pct_res	0.025342119
2014	Estonia	Escherichia coli	Carbapenems	pct_res	0
2014	Greece	Escherichia coli	Carbapenems	pct_res	1.158645276
2014	Spain	Escherichia coli	Carbapenems	pct_res	0.051572976
2014	Finland	Escherichia coli	Carbapenems	pct_res	0
2014	France	Escherichia coli	Carbapenems	pct_res	0.010316723
2014	Croatia	Escherichia coli	Carbapenems	pct_res	0
2014	Hungary	Escherichia coli	Carbapenems	pct_res	0
2014	Ireland	Escherichia coli	Carbapenems	pct_res	0.037078235
2014	Iceland	Escherichia coli	Carbapenems	pct_res	0
2014	Italy	Escherichia coli	Carbapenems	pct_res	0.216450216
2014	Lithuania	Escherichia coli	Carbapenems	pct_res	0
2014	Luxembourg	Escherichia coli	Carbapenems	pct_res	0.27173913
2014	Latvia	Escherichia coli	Carbapenems	pct_res	0
2014	Malta	Escherichia coli	Carbapenems	pct_res	0
2014	Netherlands	Escherichia coli	Carbapenems	pct_res	0
2014	Norway	Escherichia coli	Carbapenems	pct_res	0
2014	Poland	Escherichia coli	Carbapenems	pct_res	0.204290092
2014	Portugal	Escherichia coli	Carbapenems	pct_res	0.020008003
2014	Romania	Escherichia coli	Carbapenems	pct_res	0.655737705
2014	Sweden	Escherichia coli	Carbapenems	pct_res	0
2014	Slovenia	Escherichia coli	Carbapenems	pct_res	0
2014	Slovakia	Escherichia coli	Carbapenems	pct_res	0
2014	United Kingdom	Escherichia coli	Carbapenems	pct_res	0.141353856
2015	Austria	Escherichia coli	Carbapenems	pct_res	0.021008403
2015	Belgium	Escherichia coli	Carbapenems	pct_res	0
2015	Bulgaria	Escherichia coli	Carbapenems	pct_res	0
2015	Cyprus	Escherichia coli	Carbapenems	pct_res	0
2015	Czech Republic	Escherichia coli	Carbapenems	pct_res	0
2015	Germany	Escherichia coli	Carbapenems	pct_res	0.034383954
2015	Denmark	Escherichia coli	Carbapenems	pct_res	0.024715769
2015	Estonia	Escherichia coli	Carbapenems	pct_res	0
2015	Greece	Escherichia coli	Carbapenems	pct_res	1.152263374
2015	Spain	Escherichia coli	Carbapenems	pct_res	0.015627442
2015	Finland	Escherichia coli	Carbapenems	pct_res	0
2015	France	Escherichia coli	Carbapenems	pct_res	0.028623223
2015	Croatia	Escherichia coli	Carbapenems	pct_res	0
2015	Hungary	Escherichia coli	Carbapenems	pct_res	0
2015	Ireland	Escherichia coli	Carbapenems	pct_res	0.038240918
2015	Italy	Escherichia coli	Carbapenems	pct_res	0.196709585
2015	Lithuania	Escherichia coli	Carbapenems	pct_res	0
2015	Luxembourg	Escherichia coli	Carbapenems	pct_res	0
2015	Latvia	Escherichia coli	Carbapenems	pct_res	0
2015	Malta	Escherichia coli	Carbapenems	pct_res	0
2015	Netherlands	Escherichia coli	Carbapenems	pct_res	0.018604651
2015	Norway	Escherichia coli	Carbapenems	pct_res	0.030330604
2015	Poland	Escherichia coli	Carbapenems	pct_res	0.133422282
2015	Portugal	Escherichia coli	Carbapenems	pct_res	0.093388121
2015	Romania	Escherichia coli	Carbapenems	pct_res	1.902173913
2015	Sweden	Escherichia coli	Carbapenems	pct_res	0.07537215
2015	Slovenia	Escherichia coli	Carbapenems	pct_res	0
2015	Slovakia	Escherichia coli	Carbapenems	pct_res	0
2015	United Kingdom	Escherichia coli	Carbapenems	pct_res	0.254684373
2000	Austria	Escherichia coli	Carbapenems	n_isolates	0
2000	Belgium	Escherichia coli	Carbapenems	n_isolates	0
2000	Germany	Escherichia coli	Carbapenems	n_isolates	0
2000	Denmark	Escherichia coli	Carbapenems	n_isolates	0
2000	Greece	Escherichia coli	Carbapenems	n_isolates	282
2000	Spain	Escherichia coli	Carbapenems	n_isolates	0
2000	Finland	Escherichia coli	Carbapenems	n_isolates	0
2000	Ireland	Escherichia coli	Carbapenems	n_isolates	0
2000	Iceland	Escherichia coli	Carbapenems	n_isolates	0
2000	Italy	Escherichia coli	Carbapenems	n_isolates	0
2000	Luxembourg	Escherichia coli	Carbapenems	n_isolates	0
2000	Netherlands	Escherichia coli	Carbapenems	n_isolates	692
2000	Norway	Escherichia coli	Carbapenems	n_isolates	618
2000	Portugal	Escherichia coli	Carbapenems	n_isolates	0
2000	Sweden	Escherichia coli	Carbapenems	n_isolates	0
2000	United Kingdom	Escherichia coli	Carbapenems	n_isolates	0
2001	Austria	Escherichia coli	Carbapenems	n_isolates	33
2001	Belgium	Escherichia coli	Carbapenems	n_isolates	0
2001	Bulgaria	Escherichia coli	Carbapenems	n_isolates	71
2001	Czech Republic	Escherichia coli	Carbapenems	n_isolates	182
2001	Germany	Escherichia coli	Carbapenems	n_isolates	37
2001	Denmark	Escherichia coli	Carbapenems	n_isolates	0
2001	Estonia	Escherichia coli	Carbapenems	n_isolates	35
2001	Greece	Escherichia coli	Carbapenems	n_isolates	394
2001	Spain	Escherichia coli	Carbapenems	n_isolates	1054
2001	Finland	Escherichia coli	Carbapenems	n_isolates	648
2001	France	Escherichia coli	Carbapenems	n_isolates	0
2001	Croatia	Escherichia coli	Carbapenems	n_isolates	172
2001	Hungary	Escherichia coli	Carbapenems	n_isolates	212
2001	Ireland	Escherichia coli	Carbapenems	n_isolates	0
2001	Iceland	Escherichia coli	Carbapenems	n_isolates	70
2001	Italy	Escherichia coli	Carbapenems	n_isolates	0
2001	Luxembourg	Escherichia coli	Carbapenems	n_isolates	172
2001	Malta	Escherichia coli	Carbapenems	n_isolates	64
2001	Netherlands	Escherichia coli	Carbapenems	n_isolates	933
2001	Norway	Escherichia coli	Carbapenems	n_isolates	622
2001	Poland	Escherichia coli	Carbapenems	n_isolates	3
2001	Portugal	Escherichia coli	Carbapenems	n_isolates	0
2001	Sweden	Escherichia coli	Carbapenems	n_isolates	0
2001	Slovenia	Escherichia coli	Carbapenems	n_isolates	0
2001	United Kingdom	Escherichia coli	Carbapenems	n_isolates	0
2002	Austria	Escherichia coli	Carbapenems	n_isolates	234
2002	Belgium	Escherichia coli	Carbapenems	n_isolates	0
2002	Bulgaria	Escherichia coli	Carbapenems	n_isolates	94
2002	Czech Republic	Escherichia coli	Carbapenems	n_isolates	0
2002	Germany	Escherichia coli	Carbapenems	n_isolates	146
2002	Denmark	Escherichia coli	Carbapenems	n_isolates	0
2002	Estonia	Escherichia coli	Carbapenems	n_isolates	47
2002	Greece	Escherichia coli	Carbapenems	n_isolates	556
2002	Spain	Escherichia coli	Carbapenems	n_isolates	1460
2002	Finland	Escherichia coli	Carbapenems	n_isolates	1237
2002	France	Escherichia coli	Carbapenems	n_isolates	1679
2002	Croatia	Escherichia coli	Carbapenems	n_isolates	471
2002	Hungary	Escherichia coli	Carbapenems	n_isolates	305
2002	Ireland	Escherichia coli	Carbapenems	n_isolates	579
2002	Iceland	Escherichia coli	Carbapenems	n_isolates	76
2002	Italy	Escherichia coli	Carbapenems	n_isolates	0
2002	Luxembourg	Escherichia coli	Carbapenems	n_isolates	133
2002	Malta	Escherichia coli	Carbapenems	n_isolates	74
2002	Netherlands	Escherichia coli	Carbapenems	n_isolates	1576
2002	Norway	Escherichia coli	Carbapenems	n_isolates	753
2002	Poland	Escherichia coli	Carbapenems	n_isolates	5
2002	Portugal	Escherichia coli	Carbapenems	n_isolates	0
2002	Romania	Escherichia coli	Carbapenems	n_isolates	23
2002	Sweden	Escherichia coli	Carbapenems	n_isolates	0
2002	Slovenia	Escherichia coli	Carbapenems	n_isolates	128
2002	Slovakia	Escherichia coli	Carbapenems	n_isolates	148
2002	United Kingdom	Escherichia coli	Carbapenems	n_isolates	0
2003	Austria	Escherichia coli	Carbapenems	n_isolates	663
2003	Belgium	Escherichia coli	Carbapenems	n_isolates	0
2003	Bulgaria	Escherichia coli	Carbapenems	n_isolates	118
2003	Cyprus	Escherichia coli	Carbapenems	n_isolates	19
2003	Czech Republic	Escherichia coli	Carbapenems	n_isolates	0
2003	Germany	Escherichia coli	Carbapenems	n_isolates	210
2003	Denmark	Escherichia coli	Carbapenems	n_isolates	0
2003	Estonia	Escherichia coli	Carbapenems	n_isolates	68
2003	Greece	Escherichia coli	Carbapenems	n_isolates	1050
2003	Spain	Escherichia coli	Carbapenems	n_isolates	1995
2003	Finland	Escherichia coli	Carbapenems	n_isolates	1340
2003	France	Escherichia coli	Carbapenems	n_isolates	1694
2003	Croatia	Escherichia coli	Carbapenems	n_isolates	559
2003	Hungary	Escherichia coli	Carbapenems	n_isolates	772
2003	Ireland	Escherichia coli	Carbapenems	n_isolates	745
2003	Iceland	Escherichia coli	Carbapenems	n_isolates	87
2003	Italy	Escherichia coli	Carbapenems	n_isolates	0
2003	Luxembourg	Escherichia coli	Carbapenems	n_isolates	164
2003	Malta	Escherichia coli	Carbapenems	n_isolates	87
2003	Netherlands	Escherichia coli	Carbapenems	n_isolates	1501
2003	Norway	Escherichia coli	Carbapenems	n_isolates	782
